date,city,tappmax
1942-08-29,Budapest,29.268326
1942-08-30,Budapest,30.51647
1942-08-31,Budapest,30.029886
1943-06-01,Budapest,19.640316
1943-06-02,Budapest,22.840714
1943-06-03,Budapest,17.457546
1943-06-04,Budapest,16.48819
1943-06-05,Budapest,19.161077
1943-06-06,Budapest,22.633413
1943-06-07,Budapest,18.614391
1943-06-08,Budapest,16.62716
1943-06-09,Budapest,19.481379
1943-06-10,Budapest,20.655836
1943-06-11,Budapest,19.8432
1943-06-12,Budapest,16.961403
1943-06-13,Budapest,23.9998
1943-06-14,Budapest,22.029364
1943-06-15,Budapest,21.307468
1943-06-16,Budapest,18.411331
1943-06-17,Budapest,14.958133
1943-06-18,Budapest,15.676516
1943-06-19,Budapest,20.294603
1943-06-20,Budapest,22.140848
1943-06-21,Budapest,25.34214
1943-06-22,Budapest,26.53152
1943-06-23,Budapest,26.471857
1943-06-24,Budapest,23.254179
1943-06-25,Budapest,21.881502
1943-06-26,Budapest,18.52446
1943-06-27,Budapest,18.145134
1943-06-28,Budapest,18.40084
1943-06-29,Budapest,19.124052
1943-06-30,Budapest,18.227242
1943-07-01,Budapest,17.796772
1943-07-02,Budapest,21.194304
1943-07-03,Budapest,25.444147
1943-07-04,Budapest,25.457716
1943-07-05,Budapest,26.034481
1943-07-06,Budapest,26.565058
1943-07-07,Budapest,20.704529
1943-07-08,Budapest,21.1732
1943-07-09,Budapest,14.831506
1943-07-10,Budapest,17.921846
1943-07-11,Budapest,17.81075
1943-07-12,Budapest,21.86172
1943-07-13,Budapest,26.01954
1943-07-14,Budapest,20.64281
1943-07-15,Budapest,23.04251
1943-07-16,Budapest,27.054207
1943-07-17,Budapest,28.37167
1943-07-18,Budapest,22.080685
1943-07-19,Budapest,23.850767
1943-07-20,Budapest,32.84614
1943-07-21,Budapest,30.920498
1943-07-22,Budapest,27.398975
1943-07-23,Budapest,26.499891
1943-07-24,Budapest,25.118435
1943-07-25,Budapest,24.710686
1943-07-26,Budapest,25.430048
1943-07-27,Budapest,25.95678
1943-07-28,Budapest,26.110737
1943-07-29,Budapest,28.733719
1943-07-30,Budapest,28.555826
1943-07-31,Budapest,29.007603
1943-08-01,Budapest,29.541977
1943-08-02,Budapest,29.59502
1943-08-03,Budapest,29.630985
1943-08-04,Budapest,32.543823
1943-08-05,Budapest,25.222775
1943-08-06,Budapest,30.607727
